Age,Gender,Income,Credit_Score,Loan_Amount,Loan_Term,Employment_Status,Interest_Rate,Debt_To_Income_Ratio,Education_Level,Marital_Status,Previous_Loans,Default,Loan_To_Income_Ratio,Monthly_Payment,Payment_To_Income_Ratio,Credit_Score_Group,Income_Group,Term_Category,Gender_Encoded,Employment_Status_Encoded,Education_Level_Encoded,Marital_Status_Encoded,Credit_Score_Group_Encoded,Income_Group_Encoded,Term_Category_Encoded
42,Male,652000.0,717,360000.0,12,Self-employed,8.49,6.7,High School,Single,1,0,0.5521472392638037,31397.45473822862,0.5778672651207721,Medium,Very_Low,Short,1,1,1,2,2,4,2
28,Male,992000.0,617,367000.0,60,Employed,10.49,5.8,Master,Married,0,0,0.3699596774193548,7886.443516026945,0.09540052640355175,Low,High,Long,1,0,2,1,1,0,0
47,Male,1500000.0,727,967000.0,60,Employed,7.19,6.1,Bachelor,Single,4,0,0.6446666666666667,19234.56175321478,0.15387649402571824,High,Very_High,Long,1,0,0,2,0,3,0
26,Male,762000.0,756,489000.0,36,Employed,6.32,5.4,Bachelor,Divorced,2,1,0.6417322834645669,14947.33183586311,0.23539105253327733,High,Low,Medium,1,0,0,0,0,1,1
53,Female,668000.0,657,265000.0,60,Employed,9.29,4.6,Master,Single,2,1,0.3967065868263473,5538.3368057222415,0.09949108034231571,Low,Very_Low,Long,0,0,2,2,1,4,0
40,Female,829000.0,766,830000.0,24,Employed,6.02,7.3,Master,Single,3,0,1.0012062726176116,36793.58685084944,0.532597155862718,High,Medium,Medium,0,0,2,2,0,2,1
29,Female,476000.0,654,392000.0,36,Employed,9.38,10.0,Master,Single,0,1,0.8235294117647058,12534.93873467609,0.31600685885738045,Low,Very_Low,Medium,0,0,2,2,1,4,1
47,Male,958000.0,754,971000.0,24,Employed,6.38,7.9,PhD,Single,1,0,1.0135699373695197,43201.76590694897,0.5411494685630351,High,High,Medium,1,0,3,2,0,0,1
42,Male,978000.0,514,393000.0,24,Employed,13.58,7.3,High School,Married,2,1,0.401840490797546,18791.18026792249,0.23056662905426367,Very_Low,High,Medium,1,0,1,1,4,0,1
64,Male,1573000.0,703,521000.0,48,Employed,7.91,2.9,Bachelor,Married,0,1,0.3312142403051494,12697.133752406442,0.0968630674055164,Medium,Very_High,Long,1,0,0,1,2,3,0
46,Female,817000.0,830,797000.0,36,Employed,4.1,5.0,Bachelor,Married,4,0,0.9755201958384333,23566.08668809135,0.34613591218738826,Very_High,Medium,Medium,0,0,0,1,3,2,1
39,Male,955000.0,837,569000.0,12,Employed,3.89,3.1,Bachelor,Married,3,0,0.5958115183246073,48421.70335219417,0.6084402515458953,Very_High,High,Short,1,0,0,1,3,0,2
50,Male,700000.0,636,311000.0,36,Employed,9.92,7.6,Bachelor,Divorced,3,1,0.4442857142857143,10023.418255912333,0.17183002724421143,Low,Low,Medium,1,0,0,0,1,1,1
39,Male,760000.0,677,309000.0,24,Employed,8.69,5.0,Master,Married,0,0,0.40657894736842104,14072.675746434157,0.22220014336474983,Medium,Low,Medium,1,0,2,1,2,1,1
58,Male,632000.0,543,323000.0,36,Employed,12.71,8.0,Bachelor,Divorced,1,0,0.5110759493670886,10838.084015929757,0.20578640536575488,Very_Low,Very_Low,Medium,1,0,0,0,4,4,1
42,Male,805000.0,789,1327000.0,24,Employed,5.33,10.7,Bachelor,Single,3,0,1.648447204968944,58413.64877141473,0.8707624661577351,Very_High,Medium,Medium,1,0,0,2,3,2,1
46,Female,792000.0,707,443000.0,48,Employed,7.79,5.5,Bachelor,Single,1,0,0.5593434343434344,10771.309280537645,0.1632016557657219,Medium,Low,Long,0,0,0,2,2,1,0
30,Female,896000.0,663,381000.0,24,Employed,9.11,5.2,High School,Married,1,0,0.4252232142857143,17425.122184399523,0.2333721721124936,Low,Medium,Medium,0,0,1,1,1,2,1
43,Male,720000.0,574,586000.0,36,Employed,11.78,13.7,Bachelor,Single,0,0,0.8138888888888889,19402.06825878754,0.3233678043131257,Very_Low,Low,Medium,1,0,0,2,4,1,1
54,Female,908000.0,819,764000.0,24,Employed,4.43,7.0,High School,Married,2,1,0.8414096916299559,33323.05608805392,0.4403928117363954,Very_High,Medium,Medium,0,0,1,1,3,2,1
53,Female,807000.0,698,256000.0,36,Employed,8.06,3.8,PhD,Divorced,3,1,0.31722428748451054,8029.197317558249,0.11939326866257619,Medium,Medium,Medium,0,0,3,0,2,2,1
37,Female,760000.0,636,669000.0,24,Employed,9.92,10.2,Bachelor,Married,2,0,0.8802631578947369,30846.259463712093,0.487046202058612,Low,Low,Medium,0,0,0,1,1,1,1
38,Male,859000.0,655,1662000.0,36,Employed,9.35,19.1,PhD,Married,1,0,1.9348079161816065,53122.30225482479,0.7421043388334081,Low,Medium,Medium,1,0,3,1,1,2,1
54,Male,897000.0,633,235000.0,36,Employed,10.01,3.1,Bachelor,Married,2,1,0.26198439241917504,7583.89234998572,0.10145675384596281,Low,Medium,Medium,1,0,0,1,1,2,1
59,Female,1134000.0,715,483000.0,48,Self-employed,8.55,5.4,High School,Single,4,0,0.42592592592592593,11916.535521931983,0.12610090499398924,Medium,Very_High,Long,0,1,1,2,2,3,0
33,Male,795000.0,811,237000.0,12,Employed,4.67,6.5,High School,Married,1,0,0.2981132075471698,20253.15011594197,0.3057079262783694,Very_High,Low,Short,1,0,1,1,3,1,2
44,Female,777000.0,783,564000.0,48,Employed,5.51,5.2,Master,Single,2,0,0.7258687258687259,13119.222534893532,0.20261347544237115,Very_High,Low,Long,0,0,2,2,3,1,0
41,Female,805000.0,682,878000.0,24,Employed,8.54,10.3,PhD,Single,0,0,1.0906832298136646,39926.15014806387,0.5951724245674117,Medium,Medium,Medium,0,0,3,2,2,2,1
56,Female,743000.0,774,580000.0,12,Employed,5.78,5.9,High School,Single,5,1,0.7806191117092867,49859.899337316245,0.8052742827022812,Very_High,Low,Short,0,0,1,2,3,1,2
32,Male,739000.0,673,982000.0,24,Employed,8.81,13.4,High School,Divorced,1,0,1.3288227334235454,44776.85904731202,0.7270937869658244,Medium,Low,Medium,1,0,1,0,2,1,1
37,Male,1716000.0,627,1625000.0,24,Employed,10.19,10.0,Bachelor,Single,1,0,0.946969696969697,75128.08851547595,0.5253712483599716,Low,Very_High,Medium,1,0,0,2,1,3,1
51,Male,695000.0,838,1283000.0,36,Employed,3.86,8.5,Bachelor,Married,0,1,1.846043165467626,37799.421706934896,0.6526518855873651,Very_High,Low,Medium,1,0,0,1,3,1,1
30,Male,750000.0,642,854000.0,60,Employed,9.74,13.7,Master,Single,1,0,1.1386666666666667,18035.916633192646,0.28857466613108235,Low,Low,Long,1,0,2,2,1,1,0
45,Male,772000.0,648,423000.0,12,Employed,9.56,6.9,Bachelor,Married,1,0,0.5479274611398963,37101.91325678518,0.576713677566609,Low,Low,Short,1,0,0,1,1,1,2
43,Male,796000.0,842,652000.0,36,Employed,3.74,5.9,High School,Married,0,0,0.8190954773869347,19174.319265012015,0.2890600894222917,Very_High,Low,Medium,1,0,1,1,3,1,1
41,Male,772000.0,584,326000.0,36,Employed,11.48,6.7,PhD,Married,0,0,0.422279792746114,10747.077493591094,0.16705301803509473,Very_Low,Low,Medium,1,0,3,1,4,1,1
42,Female,926000.0,755,611000.0,36,Employed,6.35,4.9,Bachelor,Married,1,0,0.6598272138228942,18684.853643374023,0.24213633231154238,High,Medium,Medium,0,0,0,1,0,2,1
46,Male,576000.0,814,458000.0,36,Employed,4.58,5.2,Master,Divorced,1,0,0.7951388888888888,13640.47233975292,0.2841765070781858,Very_High,Very_Low,Medium,1,0,2,0,3,4,1
35,Female,1170000.0,694,773000.0,48,Employed,8.18,6.6,Master,Married,1,0,0.6606837606837607,18936.569741325504,0.19422122811615902,Medium,Very_High,Long,0,0,2,1,2,3,0
47,Female,1052000.0,417,984000.0,12,Employed,16.49,16.1,High School,Single,1,0,0.935361216730038,89507.49127333345,1.0209979993155907,Very_Low,High,Short,0,0,1,2,4,0,2
53,Male,653000.0,661,374000.0,48,Employed,9.17,6.2,High School,Divorced,3,1,0.5727411944869831,9337.225099230152,0.17158759753562303,Low,Very_Low,Long,1,0,1,0,1,4,0
52,Female,542000.0,574,220000.0,24,Employed,11.78,6.0,High School,Divorced,3,0,0.4059040590405904,10333.575883205544,0.22878765793075007,Very_Low,Very_Low,Medium,0,0,1,0,4,4,1
35,Male,637000.0,671,297000.0,36,Employed,8.87,6.6,PhD,Married,2,1,0.4662480376766091,9426.561270942357,0.1775804321056645,Low,Very_Low,Medium,1,0,3,1,1,4,1
35,Female,773000.0,763,775000.0,36,Self-employed,7.11,8.4,Master,Married,3,0,1.0025873221216042,23968.74697542622,0.3720892156599155,High,Low,Medium,0,1,2,1,0,1,1
39,Male,2159000.0,677,834000.0,36,Unemployed,10.69,5.1,High School,Single,2,0,0.38628994905048636,27181.8178425946,0.15108004359015062,Medium,Very_High,Medium,1,2,1,2,2,3,1
41,Male,1004000.0,675,618000.0,12,Employed,8.75,6.1,Master,Married,2,0,0.6155378486055777,53973.3927741181,0.6451003120412522,Medium,High,Short,1,0,2,1,2,0,2
43,Male,557000.0,704,739000.0,24,Employed,7.88,11.1,Master,Married,0,0,1.3267504488330342,33382.53756704656,0.7191929098825112,Medium,Very_Low,Medium,1,0,2,1,2,4,1
49,Male,726000.0,710,580000.0,24,Employed,7.7,7.7,High School,Divorced,4,0,0.7988980716253443,26152.542187251318,0.43227342458266643,Medium,Low,Medium,1,0,1,0,2,1,1
30,Male,802000.0,783,583000.0,48,Employed,5.51,7.4,Bachelor,Single,2,0,0.726932668329177,13561.182159295975,0.2029104562488176,Very_High,Medium,Long,1,0,0,2,3,2,0
29,Male,880000.0,644,563000.0,24,Employed,9.68,7.6,Master,Single,1,0,0.6397727272727273,25896.519529548274,0.35313435722111286,Low,Medium,Medium,1,0,2,2,1,2,1
42,Male,610000.0,772,297000.0,48,Employed,5.84,3.8,High School,Married,1,0,0.48688524590163934,6953.287570004568,0.1367859849836964,Very_High,Very_Low,Long,1,0,1,1,3,4,0
50,Male,842000.0,707,409000.0,24,Employed,7.79,4.4,PhD,Married,4,0,0.4857482185273159,18458.813984632303,0.26307098315390454,Medium,Medium,Medium,1,0,3,1,2,2,1
36,Male,682000.0,641,405000.0,48,Employed,9.77,9.0,Master,Married,0,0,0.593841642228739,10227.169402847625,0.17995019477151245,Low,Very_Low,Long,1,0,2,1,1,4,0
48,Male,657000.0,640,482000.0,36,Employed,9.8,8.4,High School,Divorced,0,0,0.7336377473363774,15507.56427441461,0.2832431830943308,Low,Very_Low,Medium,1,0,1,0,1,4,1
39,Male,911000.0,657,946000.0,24,Employed,9.29,12.5,PhD,Married,0,0,1.0384193194291986,43343.74712298543,0.5709384911919047,Low,Medium,Medium,1,0,3,1,1,2,1
57,Male,1132000.0,720,833000.0,60,Employed,7.4,6.9,High School,Divorced,2,0,0.7358657243816255,16652.055512119394,0.17652355666557662,High,Very_High,Long,1,0,1,0,0,3,0
57,Female,1157000.0,621,1421000.0,24,Self-employed,11.37,14.7,PhD,Single,3,1,1.2281763180639584,66474.10407560835,0.6894461961169406,Low,Very_High,Medium,0,1,3,2,1,3,1
40,Male,1011000.0,807,1721000.0,36,Unemployed,6.79,13.7,Bachelor,Single,0,1,1.7022749752720079,52974.397340089876,0.6287762295559629,Very_High,High,Medium,1,2,0,2,3,0,1
38,Female,729000.0,709,742000.0,36,Employed,7.73,8.9,Master,Divorced,1,0,1.0178326474622772,23159.27325847493,0.3812226050777766,Medium,Low,Medium,0,0,2,0,2,1,1
43,Male,1069000.0,807,1491000.0,36,Employed,4.79,7.2,Master,Single,2,1,1.3947614593077642,44546.16392211248,0.500050483690692,Very_High,High,Medium,1,0,2,2,3,0,1
38,Female,923000.0,528,347000.0,60,Employed,13.16,5.8,Bachelor,Married,0,1,0.37594799566630555,7923.766674404135,0.10301755156321736,Very_Low,Medium,Long,0,0,0,1,4,2,0
49,Male,907000.0,653,373000.0,48,Self-employed,10.41,6.2,Bachelor,Married,2,0,0.41124586549062847,9533.85648283655,0.126137020721101,Low,Medium,Long,1,1,0,1,1,2,0
54,Male,755000.0,497,522000.0,48,Employed,14.09,12.5,Bachelor,Married,0,0,0.6913907284768211,14287.998545576349,0.22709401661843204,Very_Low,Low,Long,1,0,0,1,4,1,0
49,Male,762000.0,633,286000.0,60,Employed,10.01,5.0,Bachelor,Married,1,0,0.3753280839895013,6078.062119716424,0.09571751369632163,Low,Low,Long,1,0,0,1,1,1,0
54,Male,906000.0,785,600000.0,36,Employed,5.45,4.1,Bachelor,Married,0,0,0.6622516556291391,18104.012953669346,0.2397882510419781,Very_High,Medium,Medium,1,0,0,1,3,2,1
42,Male,2044000.0,517,1643000.0,12,Unemployed,15.49,12.7,PhD,Divorced,0,0,0.8038160469667319,148674.56230532093,0.87284478848525,Very_Low,Very_High,Short,1,2,3,0,4,3,2
35,Male,911000.0,676,1228000.0,48,Self-employed,9.72,13.9,Master,Single,0,0,1.3479692645444565,30980.385301967937,0.40808410935632844,Medium,Medium,Long,1,1,2,2,2,2,0
51,Female,746000.0,577,401000.0,36,Employed,11.69,7.1,Bachelor,Married,1,1,0.5375335120643432,13259.64338260228,0.21329185065848172,Very_Low,Low,Medium,0,0,0,1,4,1,1
41,Male,678000.0,671,344000.0,24,Self-employed,9.87,7.0,Master,Married,3,0,0.5073746312684366,15853.222124060969,0.28058800219576935,Low,Very_Low,Medium,1,1,2,1,1,4,1
49,Male,763000.0,778,661000.0,36,Employed,5.66,9.0,Bachelor,Married,3,1,0.8663171690694627,20007.228046735912,0.3146615158071179,Very_High,Low,Medium,1,0,0,1,3,1,1
39,Female,1827000.0,720,830000.0,60,Employed,7.4,4.3,PhD,Single,3,0,0.45429666119321294,16592.084123720404,0.10897920606712909,High,Very_High,Long,0,0,3,2,0,3,0
32,Male,731000.0,748,491000.0,24,Employed,6.56,5.3,Bachelor,Married,0,0,0.6716826265389877,21885.526888907825,0.3592699352488289,High,Low,Medium,1,0,0,1,0,1,1
68,Female,1216000.0,654,797000.0,48,Employed,9.38,6.8,High School,Single,4,0,0.6554276315789473,19977.49885778056,0.19714637030704502,Low,Very_High,Long,0,0,1,2,1,3,0
35,Male,744000.0,818,571000.0,36,Employed,4.46,4.7,High School,Married,2,1,0.7674731182795699,16975.288284613496,0.27379497233247574,Very_High,Low,Medium,1,0,1,1,3,1,1
67,Female,996000.0,741,747000.0,24,Self-employed,7.77,7.3,PhD,Married,0,0,0.75,33706.481308312665,0.40610218443750196,High,High,Medium,0,1,3,1,0,0,1
64,Male,1160000.0,673,549000.0,48,Employed,8.81,6.4,Bachelor,Married,0,0,0.4732758620689655,13612.41203890269,0.1408180555748554,Medium,Very_High,Long,1,0,0,1,2,3,0
53,Female,760000.0,674,375000.0,60,Unemployed,10.78,6.6,High School,Married,1,0,0.4934210526315789,8112.325519608832,0.12808935030961313,Medium,Low,Long,0,2,1,1,2,1,0
49,Female,735000.0,806,412000.0,24,Employed,4.82,6.2,Bachelor,Married,1,1,0.5605442176870749,18041.818776730408,0.2945603065588638,Very_High,Low,Medium,0,0,0,1,3,1,1
47,Male,1512000.0,709,563000.0,36,Employed,7.73,5.2,Bachelor,Single,0,0,0.3723544973544973,17572.33267455712,0.13946295773458034,Medium,Very_High,Medium,1,0,0,2,2,3,1
56,Male,1211000.0,741,1022000.0,36,Employed,6.77,6.5,High School,Married,1,0,0.8439306358381503,31449.03097318034,0.3116336677771792,High,Very_High,Medium,1,0,1,1,0,3,1
39,Male,1084000.0,671,1113000.0,48,Self-employed,9.87,11.1,Master,Married,1,0,1.0267527675276753,28159.11962794319,0.3117245715270464,Low,High,Long,1,1,2,1,1,0,0
44,Female,1098000.0,618,1012000.0,12,Employed,10.46,10.6,High School,Divorced,0,0,0.9216757741347905,89187.53280473435,0.974727134477971,Low,High,Short,0,0,1,0,1,0,2
48,Male,998000.0,745,643000.0,24,Employed,6.65,5.5,Bachelor,Married,3,0,0.6442885771543087,28686.851948611635,0.3449320875584565,High,High,Medium,1,0,0,1,0,0,1
43,Male,1725000.0,716,862000.0,48,Employed,7.52,4.3,Bachelor,Single,3,0,0.49971014492753624,20850.259947669143,0.145045286592481,Medium,Very_High,Long,1,0,0,2,2,3,0
43,Male,865000.0,691,842000.0,36,Employed,8.27,10.2,Bachelor,Single,3,1,0.9734104046242774,26490.221904492406,0.3674944079235941,Medium,Medium,Medium,1,0,0,2,2,2,1
41,Male,1015000.0,720,967000.0,36,Employed,7.4,7.6,Bachelor,Married,2,0,0.9527093596059113,30035.32149020293,0.35509739692850756,High,High,Medium,1,0,0,1,0,0,1
46,Male,605000.0,613,419000.0,48,Employed,10.61,8.9,Bachelor,Married,3,0,0.6925619834710743,10750.088481178429,0.2132248954944482,Very_Low,Very_Low,Long,1,0,0,1,4,4,0
55,Female,721000.0,764,1269000.0,60,Employed,6.08,12.7,High School,Married,4,0,1.7600554785020806,24580.558375800778,0.40910776769710033,High,Low,Long,0,0,1,1,0,1,0
37,Male,610000.0,819,469000.0,60,Employed,4.43,6.4,Bachelor,Married,3,0,0.7688524590163934,8728.655703498736,0.17171125974095874,Very_High,Very_Low,Long,1,0,0,1,3,4,0
60,Female,1350000.0,796,917000.0,24,Employed,5.12,6.1,High School,Married,0,0,0.6792592592592592,40279.36340234902,0.358038785798658,Very_High,Very_High,Medium,0,0,1,1,3,3,1
50,Male,515000.0,647,282000.0,60,Employed,9.59,6.5,Bachelor,Married,2,0,0.5475728155339806,5934.935531796909,0.13828975996419984,Low,Very_Low,Long,1,0,0,1,1,4,0
54,Male,796000.0,669,289000.0,48,Self-employed,9.93,4.7,Bachelor,Married,1,0,0.3630653266331658,7320.075097756641,0.1103528909209544,Low,Low,Long,1,1,0,1,1,1,0
46,Male,475000.0,768,480000.0,24,Employed,5.96,6.8,Master,Single,0,0,1.0105263157894737,21265.242543645247,0.5372271800499852,Very_High,Very_Low,Medium,1,0,2,2,3,4,1
52,Male,711000.0,713,475000.0,36,Employed,7.61,6.1,Master,Married,2,0,0.6680731364275668,14799.46222634843,0.24977995318731527,Medium,Low,Medium,1,0,2,1,2,1,1
27,Female,697000.0,702,612000.0,12,Employed,7.94,7.7,Bachelor,Single,2,0,0.8780487804878049,53219.942036846616,0.9162687294722516,Medium,Low,Short,0,0,0,2,2,1,2
54,Female,1386000.0,810,2687000.0,48,Unemployed,6.7,13.7,High School,Married,1,0,1.9386724386724388,63970.23016630509,0.5538548066346761,Very_High,Very_High,Long,0,2,1,1,3,3,0
29,Male,922000.0,700,537000.0,48,Employed,8.0,5.8,Bachelor,Single,0,0,0.5824295010845987,13109.739297386948,0.17062567415254162,Medium,Medium,Long,1,0,0,2,2,2,0
57,Male,726000.0,695,217000.0,48,Self-employed,9.15,4.8,PhD,Married,4,0,0.2988980716253444,5415.523281160428,0.08951278150678393,Medium,Low,Long,1,1,3,1,2,1,0
68,Male,1281000.0,524,902000.0,24,Self-employed,14.28,10.9,High School,Married,4,0,0.7041373926619828,43427.02912495555,0.406810577282956,Very_Low,Very_High,Medium,1,1,1,1,4,3,1
40,Female,849000.0,548,532000.0,36,Employed,12.56,9.7,High School,Single,1,0,0.6266195524146054,17812.642875049216,0.2517688038876214,Very_Low,Medium,Medium,0,0,1,2,4,2,1
37,Female,845000.0,454,317000.0,24,Employed,15.38,7.3,Bachelor,Divorced,1,0,0.37514792899408284,15427.561473242804,0.2190896303892469,Very_Low,Medium,Medium,0,0,0,0,4,2,1
52,Female,655000.0,804,603000.0,60,Employed,4.88,5.6,Bachelor,Divorced,4,0,0.9206106870229007,11346.232360778271,0.20786990584631945,Very_High,Very_Low,Long,0,0,0,0,3,4,0
38,Male,644000.0,669,625000.0,36,Employed,8.93,9.5,Bachelor,Married,1,0,0.9704968944099379,19854.477361656416,0.3699592054967034,Low,Very_Low,Medium,1,0,0,1,1,4,1
56,Male,724000.0,684,332000.0,12,Employed,8.48,6.1,Master,Single,2,0,0.4585635359116022,28953.89323014685,0.4798987828201135,Medium,Low,Short,1,0,2,2,2,1,2
33,Male,836000.0,780,549000.0,24,Self-employed,6.6,7.6,Bachelor,Single,1,0,0.6566985645933014,24480.71267514776,0.35139778959542234,Very_High,Medium,Medium,1,1,0,2,3,2,1
34,Male,847000.0,717,1233000.0,36,Employed,7.49,15.9,High School,Married,1,0,1.4557260920897284,38348.30445787999,0.5433053760266351,Medium,Medium,Medium,1,0,1,1,2,2,1
65,Male,1502000.0,717,778000.0,36,Employed,7.49,5.2,PhD,Divorced,6,0,0.5179760319573902,24197.06477553174,0.19331875985777688,Medium,Very_High,Medium,1,0,3,0,2,3,1
49,Male,978000.0,640,652000.0,48,Employed,9.8,9.1,High School,Single,1,1,0.6666666666666666,16473.850986592926,0.2021331409397905,Low,High,Long,1,0,1,2,1,0,0
55,Male,519000.0,776,157000.0,24,Employed,5.72,4.6,High School,Married,1,1,0.302504816955684,6938.544549864414,0.16042877571940842,Very_High,Very_Low,Medium,1,0,1,1,3,4,1
40,Female,915000.0,598,315000.0,36,Employed,11.06,5.3,High School,Married,2,0,0.3442622950819672,10321.648544871614,0.1353658825556933,Very_Low,Medium,Medium,0,0,1,1,4,2,1
49,Female,614000.0,535,377000.0,24,Employed,12.95,10.0,High School,Married,1,0,0.6140065146579805,17914.414424809074,0.350118848693337,Very_Low,Very_Low,Medium,0,0,1,1,4,4,1
47,Male,674000.0,608,764000.0,36,Employed,10.76,13.9,Master,Married,3,1,1.1335311572700297,24925.63669788984,0.4437798818615402,Very_Low,Very_Low,Medium,1,0,2,1,4,4,1
47,Male,699000.0,632,261000.0,60,Employed,10.04,6.1,Bachelor,Married,0,0,0.37339055793991416,5550.616971996416,0.09528956175101144,Low,Low,Long,1,0,0,1,1,1,0
49,Male,731000.0,636,487000.0,36,Employed,9.92,7.9,Master,Single,1,0,0.6662106703146374,15695.83501810066,0.2576607663710095,Low,Low,Medium,1,0,2,2,1,1,1
47,Female,617000.0,732,374000.0,12,Self-employed,8.04,6.7,Master,Single,1,0,0.6061588330632091,32540.589876446276,0.6328801920864754,High,Very_Low,Short,0,1,2,2,0,4,2
43,Female,908000.0,617,904000.0,60,Employed,10.49,11.2,High School,Single,0,0,0.9955947136563876,19426.00800678027,0.25673138334951895,Low,Medium,Long,0,0,1,2,1,2,0
39,Female,589000.0,733,257000.0,24,Employed,7.01,5.6,Bachelor,Divorced,1,0,0.4363327674023769,11507.717952220855,0.23445265777020416,High,Very_Low,Medium,0,0,0,0,0,4,1
52,Female,979000.0,562,706000.0,48,Employed,12.14,9.5,Bachelor,Married,2,0,0.7211440245148111,18640.25436682226,0.2284811566924077,Very_Low,High,Long,0,0,0,1,4,0,0
38,Male,1869000.0,590,864000.0,36,Employed,11.3,5.9,PhD,Married,2,0,0.4622792937399679,28409.15715212248,0.1824022931115408,Very_Low,Very_High,Medium,1,0,3,1,4,3,1
50,Male,632000.0,693,480000.0,24,Employed,8.21,8.7,High School,Married,0,0,0.759493670886076,21755.10198962397,0.4130715567650121,Medium,Very_Low,Medium,1,0,1,1,2,4,1
38,Male,773000.0,808,614000.0,24,Employed,4.76,5.9,Bachelor,Divorced,2,0,0.7943078913324709,26871.08757555705,0.41714495589480544,Very_High,Low,Medium,1,0,0,0,3,1,1
48,Male,511000.0,784,344000.0,24,Employed,5.48,7.1,PhD,Single,1,0,0.6731898238747553,15165.81526915445,0.35614438988229624,Very_High,Very_Low,Medium,1,0,3,2,3,4,1
51,Female,808000.0,830,793000.0,48,Self-employed,5.1,6.3,High School,Single,1,0,0.9814356435643564,18298.17368486953,0.2717550547257851,Very_High,Medium,Long,0,1,1,2,3,2,0
37,Male,1025000.0,727,743000.0,48,Employed,7.19,6.7,High School,Single,3,0,0.7248780487804878,17857.628815210497,0.20906492271465946,High,High,Long,1,0,1,2,0,0,0
31,Male,1035000.0,733,697000.0,36,Employed,7.01,5.6,Bachelor,Divorced,1,0,0.6734299516908212,21524.523451872457,0.24955969219562268,High,High,Medium,1,0,0,0,0,0,1
34,Male,847000.0,721,512000.0,24,Employed,7.37,5.0,Bachelor,Married,1,0,0.6044864226682408,23009.537629183673,0.3259910880167699,High,Medium,Medium,1,0,0,1,0,2,1
47,Female,1146000.0,720,837000.0,48,Employed,7.4,6.8,Bachelor,Married,2,0,0.7303664921465969,20198.702753048452,0.2115047408696173,High,Very_High,Long,0,0,0,1,0,3,0
55,Male,2176000.0,590,1471000.0,36,Employed,11.3,8.3,Master,Married,1,1,0.6760110294117647,48367.90529024557,0.2667347718212072,Very_Low,Very_High,Medium,1,0,2,1,4,3,1
29,Female,1489000.0,701,684000.0,36,Employed,7.97,5.0,Bachelor,Single,0,1,0.45936870382807254,21424.60895660391,0.1726630674810255,Medium,Very_High,Medium,0,0,0,2,2,3,1
51,Male,763000.0,664,435000.0,36,Employed,9.08,6.7,Bachelor,Single,3,0,0.5701179554390564,13849.085761764187,0.21780999887440397,Low,Low,Medium,1,0,0,2,1,1,1
41,Male,590000.0,678,258000.0,36,Employed,8.66,4.7,Bachelor,Married,0,0,0.43728813559322033,8163.565987714441,0.1660386302585988,Medium,Very_Low,Medium,1,0,0,1,2,4,1
44,Male,765000.0,697,518000.0,36,Employed,8.09,7.0,Master,Single,0,0,0.677124183006536,16253.752632169782,0.25496082560266325,Medium,Low,Medium,1,0,2,2,2,1,1
59,Female,713000.0,582,335000.0,36,Employed,11.54,8.0,Master,Married,0,0,0.46984572230014027,11053.336191568045,0.186030903644904,Very_Low,Low,Medium,0,0,2,1,4,1,1
41,Male,975000.0,657,927000.0,36,Employed,9.29,10.4,High School,Married,1,0,0.9507692307692308,29603.62838307664,0.364352349330174,Low,High,Medium,1,0,1,1,1,0,1
44,Female,634000.0,543,502000.0,48,Employed,12.71,11.8,Bachelor,Divorced,2,1,0.7917981072555205,13395.260273788876,0.2535380493461617,Very_Low,Very_Low,Long,0,0,0,0,4,4,0
27,Male,788000.0,836,424000.0,36,Employed,3.92,2.8,Master,Single,2,0,0.5380710659898477,12503.086110539154,0.1904023265564338,Very_High,Low,Medium,1,0,2,2,3,1,1
32,Male,1081000.0,577,649000.0,36,Employed,11.69,7.7,Bachelor,Married,1,0,0.6003700277520814,21460.1210855583,0.23822521094051768,Very_Low,High,Medium,1,0,0,1,4,0,1
39,Female,817000.0,629,705000.0,24,Employed,10.13,10.6,Bachelor,Married,0,0,0.8629130966952264,32574.49027175504,0.478450285509254,Low,Medium,Medium,0,0,0,1,1,2,1
28,Male,621000.0,796,437000.0,48,Employed,5.12,4.4,Bachelor,Single,1,0,0.7037037037037037,10087.573368233529,0.19492895397552712,Very_High,Very_Low,Long,1,0,0,2,3,4,0
48,Male,1269000.0,687,635000.0,24,Employed,8.39,5.0,High School,Married,4,0,0.5003940110323088,28832.41110581809,0.2726469135301947,Medium,Very_High,Medium,1,0,1,1,2,3,1
43,Female,549000.0,585,213000.0,24,Self-employed,12.45,7.1,Bachelor,Married,0,0,0.3879781420765027,10071.469442559684,0.22014140858053954,Very_Low,Very_Low,Medium,0,1,0,1,4,4,1
46,Male,787000.0,663,785000.0,48,Employed,9.11,11.8,Master,Single,0,0,0.9974587039390089,19575.785942229624,0.2984872062347592,Low,Low,Long,1,0,2,2,1,1,0
36,Female,823000.0,576,761000.0,24,Employed,11.72,12.8,Bachelor,Single,0,0,0.9246658566221142,35723.48650288823,0.5208770814515902,Very_Low,Medium,Medium,0,0,0,2,4,2,1
40,Male,849000.0,611,485000.0,36,Employed,10.67,8.4,Bachelor,Single,0,0,0.5712603062426383,15802.591298371728,0.22335818089571347,Very_Low,Medium,Medium,1,0,0,2,4,2,1
49,Male,919000.0,534,753000.0,60,Employed,12.98,12.2,High School,Married,1,1,0.8193688792165397,17125.35562667032,0.2236172660718649,Very_Low,Medium,Long,1,0,1,1,4,2,0
